law_code	law_name	book	section	chapter	article_number	text
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	193	ماده 193- جرح شاهد شرعی باید پیش از ادای شهادت به عمل آید مگر آن که موجبات جرح پس از شهادت معلوم شود. در این صورت، جرح تا پیش از صدور حکم به عمل می‌آید و در هر حال دادگاه مکلف است به موضوع جرح، رسیدگی و اتخاذ تصمیم کند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	194	ماده 194- در صورت رد شاهد شرعی از سوی قاضی یا جرح وی، مدعی صلاحیت شاهد می‌تواند برای اثبات آن دلیل اقامه کند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	195	ماده 195- در اثبات جرح یا تعدیل شاهد، ذکر اسباب آن لازم نیست و گواهی مطلق به تعدیل یا جرح، کفایت می‌کند مشروط بر آن که شاهد دارای شرایط شرعی باشد. تبصره- در اثبات یا نفی عدالت، علم شاهد به عدالت یا فقدان آن لازم است و حسن ظاهر به تنهایی برای احراز عدالت کافی نیست.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	196	ماده 196- هرگاه گواهی شهود معرفی شده در اثبات جرح یا تعدیل شاهد با یکدیگر معارض باشد از اعتبار ساقط است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	197	ماده 197- هرگاه دادگاه، شهود معرفی شده را واجد شرایط قانونی تشخیص دهد، شهادت را می‌پذیرد و در غیر این صورت، شهادت را شهادت شرعی محسوب نمی‌کند و اگر از وضعیت آنها اطلاع نداشته باشد تا زمان احراز شرایط و کشف وضعیت که نباید بیش از ده روز طول بکشد، رسیدگی را متوقف و پس از آن، حسب مورد، اتخاذ تصمیم می‌کند مگر این که به نظر قاضی احراز شرایط در مدت ده روز ممکن نباشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	198	ماده 198- رجوع از شهادت شرعی، قبل از اجرای مجازات موجب سلب اعتبار شهادت می‌شود و اعاده شهادت پس از رجوع از آن، مسموع نیست.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	199	ماده 199- نصاب شهادت در کلیه جرایم، دو شاهد مرد است مگر در زنا، لواط، تفخیذ و مساحقه که با چهار شاهد مرد اثبات می‌گردد. برای اثبات زنای موجب حد جلد، تراشیدن و یا تبعید، شهادت دو مرد و چهار زن عادل نیز کافی است. زمانی که مجازات غیر از موارد مذکور است، حداقل شهادت سه مرد و دو زن عادل لازم است. در این مورد هرگاه دو مرد و چهار زن عادل به آن شهادت دهند تنها حد شلاق، ثابت می‌شود. جنایات موجب دیه با شهادت یک شاهد مرد و دو شاهد زن نیز قابل اثبات است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل سوم- شهادت	200	ماده 200- در خصوص شهادت بر زنا یا لواط، شاهد باید حضوری عملی را که زنا یا لواط با آن محقق می‌شود دیده باشد و هرگاه شهادت مستند به مشاهده نباشد و همچنین در صورتی که شهود به عدد لازم نرسند شهادت درخصوص زنا یا لواط، قذف محسوب می‌شود و موجب حد است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	201	ماده 201- سوگند عبارت از گواه قراردادن خداوند بر درستی گفتار اداء کننده سوگند است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	202	ماده 202- اداء کننده سوگند باید عاقل، بالغ، قاصد و مختار باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	203	ماده 203- سوگند باید مطابق قرار دادگاه و با لفظ جلاله والله، بالله، تالله یا نام خداوند متعال به سایر زبان ها اداء شود و در صورت نیاز به تغلیظ و قبول اداءکننده سوگند، دادگاه کیفیت ادای آن را از حیث زمان، مکان، الفاظ و مانند آنها تعیین می‌کند. در هر صورت، بین مسلمان و غیر مسلمان در ادای سوگند به نام خداوند متعال تفاوتی وجود ندارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	204	ماده 204- سوگند باید مطابق با ادعاء صریح در مقصود و بدون هرگونه ابهام باشد و از روی قطع و یقین اداء شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	205	ماده 205- سوگند باید با لفظ باشد و در صورت تعذر، با نوشتن یا اشاره‌ای که روشن در مقصود باشد، اداء شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	206	ماده 206- در مواردی که اشاره، مفهوم نباشد یا قاضی به زبان شخصی که سوگند یاد می‌کند، آشنا نباشد و یا اداء کننده سوگند قادر به تکلم نباشد، دادگاه به وسیله مترجم یا متخصص امر، مراد وی را کشف می‌کند.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	207	ماده 207- سوگند فقط نسبت به طرفین دعوی و قائم مقام آنها مؤثر است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	208	ماده 208- حدود و تعزیرات با سوگند نفی یا اثبات نمی‌شود لکن قصاص، دیه، ارش و ضرر و زیان ناشی از جرایم، مطابق مقررات این قانون با سوگند اثبات می‌گردد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	209	ماده 209- هرگاه در دعاوی مالی مانند دیه جنایات و همچنین دعاویی که مقصود از آن مال است مانند جنایت خطایی و شبه‌عمدی موجب دیه، برای مدعی خصوصی امکان اقامه بینه شرعی نباشد، وی می‌تواند با معرفی یک شاهد مرد یا دو شاهد زن به ضمیمه یک سوگند، ادعای خود را فقط از جنبه مالی اثبات کند. تبصره- در موارد مذکور در این ماده، ابتداء شاهد واجد شرایط شهادت می‌دهد و سپس سوگند توسط مدعی اداء می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل چهارم- سوگند	210	ماده 210- هرگاه ثابت شود سوگند، دروغ و یا اداء کننده سوگند فاقد شرایط قانونی بوده است، به سوگند مزبور ترتیب اثر داده نمی‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب اول- کلیات	بخش پنجم- ادله اثبات در امور کیفری	فصل پنجم- علم قاضی	211	ماده 211- علم قاضی عبارت از یقین حاصل از مستندات بین در امری است که نزد وی مطرح می‌شود. در مواردی که مستند حکم، علم قاضی است، وی موظف است قرائن و امارات بین مستند علم خود را به طور صریح در حکم قید کند. تبصره- مواردی از قبیل نظریه کارشناس، معاینه محل، تحقیقات محلی، اظهارات مطلع، گزارش ضابطان و سایر قرائن و امارات که نوعاً علم آور باشند می‌تواند مستند علم قاضی قرار گیرد. در هر حال مجرد علم استنباطی که نوعاً موجب یقین قاضی نمی‌شود، نمی‌تواند ملاک صدور حکم باشد.
